timestamp_ns,stage,item_id,cpu_percent_process,ram_rss_mb,ram_vms_mb,cpu_percent_system,gpu_0_util_percent,gpu_0_mem_used_mb,gpu_0_mem_total_mb,gpu_1_util_percent,gpu_1_mem_used_mb,gpu_1_mem_total_mb,gpu_2_util_percent,gpu_2_mem_used_mb,gpu_2_mem_total_mb,gpu_3_util_percent,gpu_3_mem_used_mb,gpu_3_mem_total_mb
1748347662033176814,after_generate_image,img_3,0.0,1543.16796875,28676.13671875,8.9,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347662070417955,before_generate_image,img_4,0.0,1543.16796875,28676.13671875,7.6,92.0,37197.0,40960.0,61.0,37165.0,40960.0,69.0,37165.0,40960.0,75.0,37197.0,40960.0
1748347663878473280,after_generate_image,img_4,0.0,1543.16796875,28676.13671875,9.0,92.0,37197.0,40960.0,92.0,37165.0,40960.0,85.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347663915230008,before_generate_image,img_5,0.0,1543.16796875,28676.13671875,7.4,72.0,37197.0,40960.0,77.0,37165.0,40960.0,85.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347665761531869,after_generate_image,img_5,0.0,1543.16796875,28676.13671875,9.0,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347665800550507,before_generate_image,img_6,0.0,1543.16796875,28676.13671875,7.6,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347667818621729,after_generate_image,img_6,0.0,1543.16796875,28676.13671875,8.9,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347667856024900,before_generate_image,img_7,0.0,1543.16796875,28676.13671875,7.5,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347669580302271,after_generate_image,img_7,0.0,1543.16796875,28676.13671875,8.9,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347669619640681,before_generate_image,img_8,0.0,1543.16796875,28676.13671875,7.4,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347671671522136,after_generate_image,img_8,0.0,1543.16796875,28676.13671875,9.6,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347671711533500,before_generate_image,img_9,0.0,1543.16796875,28676.13671875,8.6,92.0,37197.0,40960.0,92.0,37165.0,40960.0,58.0,37165.0,40960.0,67.0,37197.0,40960.0
1748347673409811055,after_generate_image,img_9,0.0,1543.16796875,28676.13671875,9.9,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347673448610822,before_generate_image,img_10,0.0,1543.16796875,28676.13671875,8.2,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347675401968931,after_generate_image,img_10,0.0,1543.16796875,28676.13671875,9.8,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
1748347675441702103,end_image_to_text_generation_for_experiment_key_mistral_small31_24b_bf16_1node_4gpu,,0.0,1543.16796875,28676.13671875,8.3,92.0,37197.0,40960.0,92.0,37165.0,40960.0,92.0,37165.0,40960.0,92.0,37197.0,40960.0
