timestamp_ns,stage,item_id,cpu_percent_process,ram_rss_mb,ram_vms_mb,cpu_percent_system,gpu_0_util_percent,gpu_0_mem_used_mb,gpu_0_mem_total_mb,gpu_1_util_percent,gpu_1_mem_used_mb,gpu_1_mem_total_mb,gpu_2_util_percent,gpu_2_mem_used_mb,gpu_2_mem_total_mb,gpu_3_util_percent,gpu_3_mem_used_mb,gpu_3_mem_total_mb
1748348460920020978,before_generate_image,img_4,0.0,3616.125,30831.5234375,14.5,90.0,36787.0,40960.0,90.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348461831521832,after_generate_image,img_4,0.0,3616.125,30831.5234375,15.0,90.0,36787.0,40960.0,89.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348461868938116,before_generate_image,img_5,0.0,3616.125,30831.5234375,14.8,90.0,36787.0,40960.0,89.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348462499274876,after_generate_image,img_5,0.0,3616.125,30831.5234375,15.0,90.0,36787.0,40960.0,89.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348462536024337,before_generate_image,img_6,0.0,3616.125,30831.5234375,14.5,90.0,36787.0,40960.0,89.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348463569562230,after_generate_image,img_6,0.0,3616.125,30831.5234375,15.0,85.0,36787.0,40960.0,83.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348463606622543,before_generate_image,img_7,0.0,3616.125,30831.5234375,14.5,85.0,36787.0,40960.0,83.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348464488271719,after_generate_image,img_7,0.0,3616.125,30831.5234375,12.2,90.0,36787.0,40960.0,89.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348464525598853,before_generate_image,img_8,0.0,3616.125,30831.5234375,6.1,90.0,36787.0,40960.0,89.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348465056689225,after_generate_image,img_8,0.0,3616.125,30831.5234375,5.2,90.0,36787.0,40960.0,89.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348465094906713,before_generate_image,img_9,0.0,3616.125,30831.5234375,4.5,90.0,36787.0,40960.0,89.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348465738001136,after_generate_image,img_9,0.0,3616.125,30831.5234375,4.8,90.0,36787.0,40960.0,89.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348465774684546,before_generate_image,img_10,0.0,3616.125,30831.5234375,4.1,66.0,36787.0,40960.0,64.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348466701674846,after_generate_image,img_10,0.0,3616.125,30831.5234375,5.1,90.0,36787.0,40960.0,89.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
1748348466739593832,end_image_to_text_generation_for_experiment_key_llava_bf16_1node_2gpu,,0.0,3616.125,30831.5234375,5.2,90.0,36787.0,40960.0,89.0,36787.0,40960.0,0.0,4.0,40960.0,0.0,4.0,40960.0
